customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST04975,Male,0,Yes,No,37,Yes,No,Month-to-month,Electronic check,87.9,3252.3,No
CUST04976,Female,1,Yes,No,59,Yes,Fiber optic,Month-to-month,Bank transfer,80.56,4753.04,No
CUST04977,Female,0,No,Yes,54,Yes,DSL,Month-to-month,Electronic check,31.58,1705.32,Yes
CUST04978,Female,1,No,No,57,Yes,Fiber optic,Month-to-month,Electronic check,52.12,2970.84,No
CUST04979,Male,1,No,No,5,No,DSL,Month-to-month,Credit card,108.99,544.95,No
CUST04980,Female,0,Yes,Yes,62,Yes,DSL,Month-to-month,Electronic check,82.79,5132.98,No
CUST04981,Male,0,No,Yes,1,Yes,No,Month-to-month,Mailed check,76.01,76.01,No
CUST04982,Male,0,Yes,No,7,Yes,Fiber optic,Month-to-month,Mailed check,97.73,684.11,Yes
CUST04983,Male,1,Yes,No,13,No,No,One year,Bank transfer,35.1,456.3,No
CUST04984,Male,0,Yes,Yes,72,No,No,Month-to-month,Electronic check,104.78,7544.16,No
CUST04985,Female,1,Yes,Yes,18,Yes,DSL,Month-to-month,Bank transfer,110.72,1992.96,No
CUST04986,Female,0,Yes,Yes,54,Yes,No,Month-to-month,Bank transfer,103.05,5564.7,No
CUST04987,Female,1,No,No,69,Yes,DSL,Month-to-month,Bank transfer,59.29,4091.01,No
CUST04988,Female,0,No,Yes,10,Yes,DSL,Month-to-month,Electronic check,24.23,242.3,No
CUST04989,Male,0,No,No,64,Yes,DSL,Month-to-month,Mailed check,94.69,6060.16,No
CUST04990,Female,0,No,No,60,Yes,Fiber optic,Two year,Mailed check,112.75,6765.0,No
CUST04991,Female,1,Yes,No,30,No,DSL,Month-to-month,Mailed check,26.9,807.0,Yes
CUST04992,Male,1,Yes,No,53,No,Fiber optic,One year,Electronic check,66.2,3508.6,No
CUST04993,Male,1,No,No,45,No,No,Two year,Mailed check,38.87,1749.15,No
CUST04994,Female,1,No,Yes,33,No,DSL,Month-to-month,Mailed check,89.07,2939.31,No
CUST04995,Male,0,No,Yes,72,Yes,DSL,Month-to-month,Electronic check,29.34,2112.48,No
CUST04996,Male,1,Yes,Yes,2,No,DSL,Two year,Credit card,23.2,46.4,No
CUST04997,Male,0,Yes,Yes,32,Yes,No,Month-to-month,Mailed check,27.07,866.24,No
CUST04998,Female,1,No,No,29,No,No,Month-to-month,Bank transfer,82.5,2392.5,No
CUST04999,Female,1,No,Yes,36,No,DSL,Two year,Credit card,111.22,4003.92,No
CUST05000,Male,1,No,No,39,No,DSL,Two year,Mailed check,22.37,872.43,No
CUST05001,Male,0,Yes,No,60,No,No,Two year,Mailed check,62.91,3774.6,No
CUST05002,Male,1,Yes,Yes,3,Yes,DSL,Month-to-month,Mailed check,74.46,223.38,Yes
CUST05003,Male,0,No,No,51,Yes,Fiber optic,One year,Mailed check,41.73,2128.23,No
CUST05004,Male,0,Yes,Yes,21,No,Fiber optic,One year,Mailed check,90.94,1909.74,No
CUST05005,Male,0,No,Yes,62,Yes,Fiber optic,One year,Mailed check,87.24,5408.88,No
CUST05006,Male,0,Yes,Yes,7,Yes,Fiber optic,Month-to-month,Credit card,24.31,170.17,No
CUST05007,Male,1,Yes,Yes,50,No,DSL,Month-to-month,Bank transfer,85.85,4292.5,No
CUST05008,Female,1,No,Yes,6,No,No,Month-to-month,Electronic check,81.5,489.0,Yes
CUST05009,Female,1,No,Yes,38,Yes,No,Month-to-month,Mailed check,93.68,3559.84,No
CUST05010,Female,1,No,Yes,0,Yes,No,Two year,Bank transfer,70.88,70.88,No
CUST05011,Male,1,No,Yes,5,Yes,DSL,Month-to-month,Credit card,57.32,286.6,No
CUST05012,Female,1,Yes,Yes,46,No,No,Month-to-month,Bank transfer,106.46,4897.16,No
CUST05013,Male,0,Yes,Yes,6,No,DSL,Month-to-month,Bank transfer,32.88,197.28,No
CUST05014,Male,1,No,Yes,34,No,No,One year,Bank transfer,108.03,3673.02,No
CUST05015,Female,1,No,No,69,No,No,Month-to-month,Credit card,33.25,2294.25,No
CUST05016,Male,1,No,Yes,66,No,Fiber optic,Month-to-month,Mailed check,39.13,2582.58,No
CUST05017,Female,1,Yes,Yes,51,Yes,DSL,One year,Electronic check,95.48,4869.48,No
CUST05018,Female,0,No,Yes,63,No,Fiber optic,Month-to-month,Electronic check,59.02,3718.26,No
CUST05019,Female,1,No,No,23,No,No,Two year,Bank transfer,79.51,1828.73,Yes
CUST05020,Male,0,Yes,Yes,9,Yes,DSL,Month-to-month,Mailed check,118.09,1062.81,No
CUST05021,Male,1,No,No,45,Yes,Fiber optic,Month-to-month,Bank transfer,110.26,4961.7,No
CUST05022,Male,1,Yes,No,50,No,Fiber optic,Month-to-month,Mailed check,116.36,5818.0,No
CUST05023,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Credit card,63.75,637.5,No
CUST05024,Female,1,Yes,No,50,No,DSL,Month-to-month,Credit card,30.4,1520.0,No
CUST05025,Male,0,No,No,61,No,Fiber optic,Two year,Electronic check,119.43,7285.23,No
CUST05026,Male,1,No,No,13,Yes,DSL,Two year,Credit card,77.44,1006.72,No
CUST05027,Female,1,No,No,57,No,DSL,One year,Credit card,119.41,6806.37,No
CUST05028,Female,1,No,Yes,5,No,Fiber optic,One year,Mailed check,72.09,360.45,No
CUST05029,Female,1,Yes,Yes,21,No,Fiber optic,One year,Mailed check,105.35,2212.35,No
CUST05030,Male,1,No,Yes,60,Yes,Fiber optic,Two year,Mailed check,65.39,3923.4,No
CUST05031,Male,0,Yes,No,57,Yes,Fiber optic,Month-to-month,Bank transfer,118.71,6766.47,No
CUST05032,Male,1,No,Yes,52,No,Fiber optic,Two year,Bank transfer,23.91,1243.32,No
CUST05033,Male,0,Yes,Yes,68,Yes,Fiber optic,Month-to-month,Bank transfer,41.06,2792.08,No
CUST05034,Female,0,Yes,Yes,65,No,Fiber optic,Month-to-month,Bank transfer,52.47,3410.55,No
CUST05035,Male,0,Yes,Yes,26,Yes,DSL,One year,Electronic check,45.87,1192.62,Yes
CUST05036,Male,1,No,Yes,26,No,Fiber optic,One year,Bank transfer,109.59,2849.34,No
CUST05037,Male,1,No,No,8,No,DSL,Two year,Bank transfer,59.15,473.2,No
CUST05038,Female,0,No,Yes,7,No,No,Month-to-month,Mailed check,95.8,670.6,Yes
CUST05039,Female,1,No,Yes,61,Yes,No,Month-to-month,Mailed check,27.3,1665.3,No
CUST05040,Female,0,No,Yes,27,No,Fiber optic,Month-to-month,Credit card,73.05,1972.35,Yes
CUST05041,Female,1,No,Yes,2,Yes,Fiber optic,Month-to-month,Mailed check,73.92,147.84,Yes
CUST05042,Male,0,Yes,No,12,No,No,Two year,Credit card,112.86,1354.32,No
CUST05043,Male,1,Yes,Yes,48,No,Fiber optic,Two year,Electronic check,37.31,1790.88,No
CUST05044,Male,1,No,Yes,38,No,No,Month-to-month,Mailed check,30.64,1164.32,No
CUST05045,Female,0,No,No,16,No,Fiber optic,Month-to-month,Electronic check,64.53,1032.48,No
CUST05046,Male,0,No,No,8,No,No,One year,Bank transfer,34.12,272.96,No
CUST05047,Female,1,No,No,30,Yes,Fiber optic,Month-to-month,Bank transfer,114.38,3431.4,No
CUST05048,Male,0,No,No,32,Yes,DSL,One year,Electronic check,56.08,1794.56,No
CUST05049,Female,0,No,Yes,26,Yes,Fiber optic,One year,Mailed check,70.44,1831.44,No
CUST05050,Female,0,Yes,No,8,No,Fiber optic,Two year,Mailed check,34.12,272.96,No
CUST05051,Female,1,No,No,10,No,No,Month-to-month,Credit card,24.04,240.4,No
CUST05052,Female,0,Yes,No,66,Yes,Fiber optic,Month-to-month,Electronic check,58.38,3853.08,No
CUST05053,Female,1,Yes,Yes,2,Yes,Fiber optic,Two year,Electronic check,54.72,109.44,No
CUST05054,Male,1,Yes,Yes,48,No,DSL,Month-to-month,Credit card,45.12,2165.76,No
CUST05055,Male,1,No,Yes,46,Yes,No,Month-to-month,Credit card,83.57,3844.22,Yes
CUST05056,Male,0,No,No,50,No,No,Two year,Bank transfer,32.98,1649.0,No
CUST05057,Female,1,Yes,Yes,27,Yes,Fiber optic,Month-to-month,Mailed check,75.85,2047.95,No
CUST05058,Female,0,Yes,Yes,58,No,Fiber optic,One year,Credit card,43.56,2526.48,Yes
CUST05059,Male,0,Yes,No,46,No,No,Two year,Mailed check,112.74,5186.04,No
CUST05060,Female,0,Yes,Yes,7,Yes,DSL,Month-to-month,Electronic check,41.21,288.47,No
CUST05061,Female,0,Yes,No,46,Yes,DSL,Month-to-month,Credit card,96.35,4432.1,Yes
CUST05062,Female,1,No,No,51,Yes,DSL,One year,Bank transfer,70.38,3589.38,No
CUST05063,Female,1,No,No,23,No,Fiber optic,Month-to-month,Mailed check,104.95,2413.85,No
CUST05064,Male,0,Yes,Yes,22,No,Fiber optic,Month-to-month,Bank transfer,69.43,1527.46,No
CUST05065,Female,0,Yes,No,35,Yes,DSL,Month-to-month,Electronic check,33.76,1181.6,No
CUST05066,Male,1,Yes,Yes,35,No,Fiber optic,Month-to-month,Credit card,80.91,2831.85,No
CUST05067,Female,1,Yes,No,57,Yes,Fiber optic,Month-to-month,Mailed check,82.28,4689.96,No
CUST05068,Female,1,No,Yes,29,Yes,No,Two year,Bank transfer,119.47,3464.63,No
CUST05069,Female,0,Yes,No,61,Yes,Fiber optic,One year,Credit card,118.28,7215.08,No
CUST05070,Female,1,Yes,No,45,Yes,No,Two year,Electronic check,50.0,2250.0,No
CUST05071,Female,1,Yes,No,31,Yes,No,One year,Mailed check,91.25,2828.75,No
CUST05072,Female,0,No,No,52,Yes,DSL,Month-to-month,Bank transfer,73.21,3806.92,Yes
CUST05073,Female,1,No,Yes,45,No,DSL,Month-to-month,Electronic check,56.38,2537.1,No
CUST05074,Female,0,No,Yes,47,Yes,No,One year,Credit card,75.48,3547.56,No
CUST05075,Female,1,Yes,Yes,1,Yes,No,One year,Bank transfer,102.37,102.37,No
CUST05076,Female,0,Yes,No,23,No,No,Month-to-month,Electronic check,26.03,598.69,No
CUST05077,Male,0,No,Yes,43,No,No,Month-to-month,Credit card,46.57,2002.51,No
CUST05078,Male,0,Yes,Yes,10,Yes,No,Month-to-month,Credit card,78.2,782.0,Yes
CUST05079,Male,1,Yes,Yes,31,Yes,DSL,Two year,Bank transfer,32.6,1010.6,No
CUST05080,Male,0,No,No,65,Yes,Fiber optic,One year,Mailed check,81.32,5285.8,No
CUST05081,Male,1,No,Yes,10,Yes,No,One year,Credit card,93.71,937.1,No
CUST05082,Female,1,Yes,No,58,No,Fiber optic,One year,Bank transfer,107.15,6214.7,Yes
CUST05083,Female,0,Yes,No,24,Yes,No,Month-to-month,Credit card,30.92,742.08,No
CUST05084,Male,1,Yes,No,24,No,Fiber optic,Month-to-month,Bank transfer,45.59,1094.16,No
CUST05085,Male,1,Yes,No,61,Yes,DSL,Month-to-month,Bank transfer,30.96,1888.56,No
CUST05086,Male,1,Yes,No,42,No,No,Two year,Bank transfer,110.46,4639.32,No
CUST05087,Male,1,No,Yes,44,No,No,Month-to-month,Credit card,86.64,3812.16,No
CUST05088,Male,0,No,No,48,No,DSL,Month-to-month,Credit card,88.59,4252.32,No
CUST05089,Male,1,No,No,24,Yes,Fiber optic,One year,Credit card,95.11,2282.64,No
CUST05090,Female,0,Yes,Yes,62,No,DSL,Month-to-month,Credit card,49.71,3082.02,No
CUST05091,Female,1,Yes,No,13,No,DSL,One year,Mailed check,21.94,285.22,No
CUST05092,Female,1,No,Yes,58,Yes,DSL,Month-to-month,Mailed check,118.35,6864.3,No
CUST05093,Male,0,No,Yes,42,No,Fiber optic,Two year,Bank transfer,104.87,4404.54,No
CUST05094,Male,0,No,No,50,No,DSL,Month-to-month,Bank transfer,83.97,4198.5,No
CUST05095,Male,1,No,Yes,67,Yes,No,Two year,Electronic check,108.17,7247.39,No
CUST05096,Male,0,Yes,No,4,Yes,DSL,Month-to-month,Credit card,93.39,373.56,Yes
CUST05097,Male,0,No,Yes,26,Yes,Fiber optic,Month-to-month,Credit card,75.3,1957.8,No
CUST05098,Female,1,No,Yes,30,No,No,Month-to-month,Bank transfer,74.3,2229.0,No
CUST05099,Female,1,Yes,Yes,9,No,No,Month-to-month,Bank transfer,80.58,725.22,No
CUST05100,Female,1,No,Yes,31,No,DSL,Month-to-month,Mailed check,89.63,2778.53,No
CUST05101,Male,1,Yes,No,11,No,DSL,Month-to-month,Electronic check,70.35,773.85,No
CUST05102,Female,0,No,Yes,10,No,DSL,Month-to-month,Bank transfer,29.74,297.4,No
CUST05103,Female,1,Yes,No,33,No,Fiber optic,Month-to-month,Bank transfer,86.69,2860.77,No
CUST05104,Male,1,No,No,12,No,Fiber optic,Two year,Mailed check,117.72,1412.64,No
CUST05105,Male,1,No,No,44,Yes,Fiber optic,Month-to-month,Bank transfer,30.14,1326.16,No
CUST05106,Female,0,Yes,Yes,54,No,Fiber optic,Month-to-month,Electronic check,104.58,5647.32,No
CUST05107,Male,1,No,Yes,43,Yes,Fiber optic,Month-to-month,Bank transfer,76.76,3300.68,No
CUST05108,Male,1,Yes,Yes,12,Yes,Fiber optic,Month-to-month,Mailed check,51.23,614.76,No
CUST05109,Male,0,Yes,Yes,60,No,No,One year,Credit card,115.57,6934.2,Yes
CUST05110,Female,1,No,No,57,Yes,DSL,Two year,Electronic check,88.98,5071.86,No
CUST05111,Male,0,No,No,58,Yes,Fiber optic,Month-to-month,Credit card,26.33,1527.14,No
CUST05112,Female,0,Yes,No,10,No,DSL,One year,Bank transfer,70.43,704.3,No
CUST05113,Female,1,No,Yes,34,No,DSL,Month-to-month,Credit card,27.72,942.48,No
CUST05114,Male,1,No,Yes,10,Yes,DSL,Month-to-month,Bank transfer,51.15,511.5,No
CUST05115,Male,0,No,Yes,64,Yes,Fiber optic,One year,Credit card,76.57,4900.48,No
CUST05116,Male,0,Yes,Yes,35,No,Fiber optic,Month-to-month,Electronic check,42.38,1483.3,No
CUST05117,Female,1,No,No,15,Yes,DSL,Two year,Bank transfer,108.9,1633.5,No
CUST05118,Male,1,No,No,6,No,No,Month-to-month,Credit card,71.2,427.2,No
CUST05119,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Bank transfer,117.26,234.52,Yes
CUST05120,Female,0,No,No,68,Yes,DSL,Month-to-month,Electronic check,70.27,4778.36,No
CUST05121,Male,0,No,Yes,19,No,DSL,Month-to-month,Credit card,43.79,832.01,No
CUST05122,Male,1,Yes,No,18,No,DSL,Month-to-month,Bank transfer,42.58,766.44,Yes
CUST05123,Female,0,No,No,60,No,DSL,Two year,Electronic check,30.26,1815.6,No
CUST05124,Female,1,No,No,72,No,No,Month-to-month,Electronic check,63.06,4540.32,No
CUST05125,Female,1,No,No,15,No,DSL,Month-to-month,Mailed check,63.46,951.9,No
CUST05126,Female,0,Yes,Yes,39,Yes,No,One year,Mailed check,81.81,3190.59,No
CUST05127,Female,1,Yes,No,16,Yes,No,Month-to-month,Mailed check,57.81,924.96,No
CUST05128,Male,0,Yes,No,50,No,Fiber optic,Month-to-month,Electronic check,73.51,3675.5,Yes
CUST05129,Female,0,Yes,Yes,58,No,Fiber optic,Month-to-month,Bank transfer,48.49,2812.42,No
CUST05130,Male,1,Yes,No,48,Yes,No,Month-to-month,Mailed check,51.75,2484.0,No
CUST05131,Male,0,No,Yes,17,No,No,Month-to-month,Mailed check,108.45,1843.65,Yes
CUST05132,Male,0,No,Yes,3,Yes,DSL,Month-to-month,Mailed check,50.22,150.66,No
CUST05133,Female,0,No,No,42,Yes,DSL,Two year,Mailed check,97.21,4082.82,No
CUST05134,Male,0,Yes,Yes,16,No,DSL,One year,Bank transfer,78.97,1263.52,Yes
CUST05135,Female,0,No,Yes,41,No,No,Two year,Electronic check,108.34,4441.94,No
CUST05136,Female,0,Yes,No,10,Yes,No,One year,Mailed check,118.2,1182.0,No
CUST05137,Male,0,Yes,Yes,55,Yes,Fiber optic,Month-to-month,Credit card,76.1,4185.5,No
CUST05138,Female,1,Yes,No,25,Yes,No,Month-to-month,Bank transfer,114.43,2860.75,No
CUST05139,Male,1,Yes,Yes,46,No,No,Month-to-month,Bank transfer,108.88,5008.48,No
CUST05140,Female,0,Yes,Yes,19,No,No,Two year,Mailed check,99.87,1897.53,Yes
CUST05141,Male,0,Yes,Yes,18,Yes,No,Two year,Mailed check,24.19,435.42,No
CUST05142,Female,0,Yes,Yes,63,No,DSL,One year,Electronic check,50.0,3150.0,No
CUST05143,Female,1,No,Yes,65,No,DSL,Month-to-month,Bank transfer,114.65,7452.25,No
CUST05144,Male,1,No,No,38,Yes,DSL,Month-to-month,Mailed check,29.21,1109.98,No
CUST05145,Male,0,Yes,No,64,Yes,DSL,Month-to-month,Bank transfer,87.03,5569.92,No
CUST05146,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Mailed check,93.89,2816.7,No
CUST05147,Female,1,Yes,Yes,44,Yes,Fiber optic,One year,Bank transfer,24.61,1082.84,Yes
CUST05148,Female,1,No,No,36,Yes,No,Two year,Credit card,109.57,3944.52,No
CUST05149,Male,0,No,Yes,54,No,DSL,Month-to-month,Credit card,83.37,4501.98,No
CUST05150,Female,0,Yes,Yes,46,Yes,DSL,Month-to-month,Electronic check,99.31,4568.26,No
CUST05151,Male,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,Credit card,92.75,6214.25,No
CUST05152,Male,0,No,Yes,71,Yes,Fiber optic,Two year,Credit card,36.11,2563.81,No
CUST05153,Female,0,No,Yes,3,Yes,Fiber optic,Month-to-month,Electronic check,102.42,307.26,Yes
CUST05154,Female,1,No,Yes,33,No,Fiber optic,Month-to-month,Mailed check,32.58,1075.14,No
CUST05155,Male,1,No,Yes,49,No,No,Month-to-month,Electronic check,42.44,2079.56,No
CUST05156,Male,0,No,No,22,Yes,DSL,Month-to-month,Bank transfer,88.33,1943.26,Yes
CUST05157,Male,0,No,Yes,69,No,Fiber optic,Month-to-month,Electronic check,33.94,2341.86,No
CUST05158,Female,0,Yes,No,65,Yes,Fiber optic,Two year,Electronic check,113.88,7402.2,No
CUST05159,Male,0,No,Yes,39,No,Fiber optic,Two year,Bank transfer,42.48,1656.72,No
CUST05160,Male,1,Yes,Yes,57,No,DSL,One year,Mailed check,92.92,5296.44,No
CUST05161,Female,1,Yes,Yes,5,Yes,Fiber optic,Two year,Electronic check,86.64,433.2,No
CUST05162,Female,0,No,Yes,55,Yes,Fiber optic,Month-to-month,Mailed check,32.54,1789.7,No
CUST05163,Female,0,No,No,30,Yes,DSL,Month-to-month,Mailed check,41.37,1241.1,No
CUST05164,Male,0,No,No,1,No,No,Month-to-month,Bank transfer,83.85,83.85,No
CUST05165,Male,1,No,No,8,No,No,Month-to-month,Electronic check,41.24,329.92,Yes
CUST05166,Female,0,Yes,No,32,Yes,Fiber optic,One year,Electronic check,63.48,2031.36,Yes
CUST05167,Male,0,No,Yes,0,Yes,DSL,Month-to-month,Credit card,64.97,64.97,Yes
CUST05168,Female,1,Yes,Yes,30,Yes,No,One year,Mailed check,50.9,1527.0,Yes
CUST05169,Female,0,No,No,59,Yes,DSL,Month-to-month,Mailed check,106.37,6275.83,No
CUST05170,Male,0,Yes,Yes,32,No,No,Two year,Bank transfer,119.92,3837.44,No
CUST05171,Female,0,Yes,Yes,69,No,DSL,Month-to-month,Credit card,28.36,1956.84,No
CUST05172,Male,1,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Bank transfer,118.09,5550.23,No
CUST05173,Male,0,No,Yes,23,No,Fiber optic,Month-to-month,Credit card,31.05,714.15,No
CUST05174,Male,1,No,Yes,59,Yes,Fiber optic,Two year,Bank transfer,85.0,5015.0,No
CUST05175,Male,1,Yes,No,10,Yes,DSL,Two year,Bank transfer,103.58,1035.8,No
CUST05176,Female,0,No,Yes,28,No,Fiber optic,Month-to-month,Mailed check,45.01,1260.28,No
CUST05177,Male,0,Yes,No,30,Yes,No,Two year,Electronic check,87.3,2619.0,No
CUST05178,Male,0,Yes,Yes,29,Yes,No,Month-to-month,Bank transfer,118.03,3422.87,No
CUST05179,Female,1,No,Yes,1,Yes,Fiber optic,Month-to-month,Bank transfer,69.16,69.16,Yes
CUST05180,Female,0,No,No,36,No,Fiber optic,Month-to-month,Electronic check,43.43,1563.48,No
CUST05181,Female,0,Yes,No,65,Yes,No,Month-to-month,Bank transfer,34.78,2260.7,Yes
CUST05182,Male,1,Yes,Yes,65,No,Fiber optic,One year,Mailed check,73.54,4780.1,No
CUST05183,Female,1,No,No,44,Yes,DSL,Month-to-month,Mailed check,54.32,2390.08,No
CUST05184,Female,0,Yes,No,21,Yes,DSL,Month-to-month,Credit card,39.94,838.74,Yes
CUST05185,Male,1,No,Yes,37,Yes,DSL,Month-to-month,Mailed check,22.84,845.08,No
CUST05186,Male,1,No,Yes,15,No,DSL,Month-to-month,Mailed check,22.91,343.65,No
CUST05187,Female,1,Yes,No,60,Yes,No,One year,Electronic check,42.54,2552.4,No
CUST05188,Female,0,No,Yes,25,No,DSL,Month-to-month,Mailed check,102.68,2567.0,No
CUST05189,Female,0,No,Yes,27,No,Fiber optic,Month-to-month,Credit card,55.11,1487.97,No
CUST05190,Female,1,Yes,No,24,Yes,No,Month-to-month,Electronic check,49.08,1177.92,No
CUST05191,Male,0,Yes,No,57,No,No,Month-to-month,Electronic check,111.52,6356.64,No
CUST05192,Female,0,No,No,33,No,Fiber optic,Month-to-month,Credit card,30.63,1010.79,No
CUST05193,Male,0,No,Yes,44,Yes,Fiber optic,Month-to-month,Mailed check,105.66,4649.04,No
CUST05194,Male,1,Yes,No,53,No,Fiber optic,One year,Mailed check,48.85,2589.05,Yes
CUST05195,Female,0,No,Yes,6,Yes,No,One year,Credit card,69.9,419.4,No
CUST05196,Female,0,No,No,27,No,Fiber optic,Month-to-month,Bank transfer,34.92,942.84,No
CUST05197,Male,1,Yes,No,37,No,DSL,Month-to-month,Mailed check,80.32,2971.84,No
CUST05198,Male,1,No,Yes,38,No,No,Two year,Credit card,24.62,935.56,No
CUST05199,Female,0,No,Yes,35,No,DSL,One year,Electronic check,67.55,2364.25,No
CUST05200,Male,1,Yes,No,41,Yes,Fiber optic,One year,Credit card,49.11,2013.51,No
CUST05201,Male,0,No,No,7,Yes,DSL,Month-to-month,Credit card,28.98,202.86,No
CUST05202,Male,0,No,No,57,Yes,Fiber optic,Month-to-month,Bank transfer,118.8,6771.6,No
CUST05203,Female,1,No,No,28,Yes,Fiber optic,Two year,Credit card,109.19,3057.32,No
CUST05204,Male,1,Yes,No,19,No,No,Month-to-month,Mailed check,99.21,1884.99,No
CUST05205,Female,0,No,No,26,No,DSL,One year,Mailed check,90.87,2362.62,No
CUST05206,Female,0,No,Yes,9,No,DSL,Two year,Bank transfer,30.84,277.56,No
CUST05207,Female,1,Yes,No,14,No,DSL,Month-to-month,Electronic check,112.87,1580.18,Yes
CUST05208,Female,1,Yes,Yes,37,Yes,Fiber optic,One year,Credit card,64.83,2398.71,No
CUST05209,Female,0,No,Yes,19,Yes,No,One year,Credit card,110.77,2104.63,No
CUST05210,Male,1,No,Yes,62,No,DSL,Month-to-month,Credit card,65.29,4047.98,No
CUST05211,Female,1,No,Yes,1,Yes,No,Two year,Mailed check,21.85,21.85,No
CUST05212,Male,0,Yes,Yes,65,Yes,DSL,Month-to-month,Credit card,43.14,2804.1,No
CUST05213,Male,1,Yes,Yes,1,No,Fiber optic,Month-to-month,Bank transfer,118.53,118.53,Yes
CUST05214,Male,0,Yes,Yes,5,No,Fiber optic,Month-to-month,Credit card,108.75,543.75,Yes
CUST05215,Female,1,Yes,No,55,No,Fiber optic,One year,Credit card,28.34,1558.7,No
CUST05216,Male,1,Yes,No,23,Yes,No,Month-to-month,Mailed check,104.93,2413.39,No
CUST05217,Female,1,Yes,Yes,25,Yes,Fiber optic,One year,Credit card,118.56,2964.0,No
CUST05218,Female,1,No,Yes,32,No,DSL,Month-to-month,Credit card,77.6,2483.2,No
CUST05219,Male,1,No,Yes,3,No,Fiber optic,Two year,Credit card,92.27,276.81,Yes
CUST05220,Male,1,No,No,41,Yes,No,Month-to-month,Credit card,100.65,4126.65,No
CUST05221,Female,0,Yes,Yes,52,No,Fiber optic,Month-to-month,Credit card,74.06,3851.12,No
CUST05222,Male,0,Yes,Yes,49,No,Fiber optic,Month-to-month,Mailed check,114.14,5592.86,Yes
CUST05223,Female,1,No,Yes,27,Yes,DSL,Month-to-month,Bank transfer,71.16,1921.32,No
CUST05224,Female,0,Yes,Yes,43,Yes,No,Month-to-month,Bank transfer,85.46,3674.78,No
CUST05225,Female,1,No,No,13,No,DSL,Month-to-month,Credit card,27.97,363.61,No
CUST05226,Female,0,No,No,49,Yes,No,One year,Mailed check,51.95,2545.55,No
CUST05227,Male,1,No,No,52,Yes,Fiber optic,Two year,Mailed check,34.75,1807.0,No
CUST05228,Male,0,No,No,1,No,No,Month-to-month,Electronic check,60.53,60.53,No
CUST05229,Male,1,Yes,Yes,70,No,DSL,Month-to-month,Electronic check,76.61,5362.7,No
CUST05230,Male,0,No,No,28,Yes,No,Month-to-month,Electronic check,85.96,2406.88,No
CUST05231,Female,1,Yes,No,18,No,DSL,Month-to-month,Bank transfer,84.45,1520.1,No
CUST05232,Female,0,No,Yes,27,No,DSL,Month-to-month,Mailed check,93.02,2511.54,No
CUST05233,Female,0,No,Yes,65,No,No,Month-to-month,Bank transfer,20.32,1320.8,No
CUST05234,Male,0,Yes,Yes,15,No,Fiber optic,Two year,Credit card,98.51,1477.65,No
CUST05235,Male,0,No,No,22,No,DSL,One year,Electronic check,89.63,1971.86,No
CUST05236,Female,1,No,No,8,Yes,DSL,Month-to-month,Bank transfer,109.92,879.36,Yes
CUST05237,Male,1,No,Yes,10,Yes,DSL,Month-to-month,Bank transfer,90.83,908.3,Yes
CUST05238,Female,1,Yes,No,28,Yes,Fiber optic,One year,Bank transfer,34.96,978.88,No
CUST05239,Female,0,Yes,Yes,6,No,DSL,One year,Credit card,42.84,257.04,No
CUST05240,Male,1,No,No,19,Yes,Fiber optic,Month-to-month,Mailed check,68.94,1309.86,No
CUST05241,Male,0,No,Yes,0,Yes,No,Two year,Mailed check,111.27,111.27,No
CUST05242,Female,0,Yes,No,5,Yes,DSL,Month-to-month,Credit card,79.05,395.25,Yes
CUST05243,Female,0,Yes,No,2,Yes,Fiber optic,One year,Bank transfer,69.62,139.24,No
CUST05244,Female,0,No,Yes,15,No,No,Month-to-month,Credit card,33.82,507.3,No
CUST05245,Female,1,Yes,Yes,63,Yes,No,Month-to-month,Bank transfer,82.44,5193.72,No
CUST05246,Male,1,No,Yes,68,No,No,Two year,Bank transfer,112.63,7658.84,No
CUST05247,Female,0,Yes,Yes,40,Yes,DSL,Month-to-month,Credit card,98.43,3937.2,No
CUST05248,Male,1,No,No,14,No,DSL,Two year,Electronic check,53.42,747.88,No
CUST05249,Male,0,Yes,No,16,No,No,One year,Mailed check,80.76,1292.16,No
CUST05250,Female,1,No,No,32,No,Fiber optic,Month-to-month,Bank transfer,65.1,2083.2,Yes
CUST05251,Female,0,No,Yes,65,No,No,Two year,Bank transfer,105.58,6862.7,No
CUST05252,Female,0,No,Yes,35,No,DSL,Month-to-month,Bank transfer,104.49,3657.15,No
CUST05253,Female,0,Yes,Yes,16,No,Fiber optic,Month-to-month,Mailed check,30.53,488.48,No
CUST05254,Male,0,No,Yes,6,Yes,DSL,Two year,Credit card,73.31,439.86,Yes
CUST05255,Female,1,Yes,No,59,Yes,No,Month-to-month,Mailed check,64.88,3827.92,No
CUST05256,Male,0,Yes,No,57,Yes,No,Month-to-month,Bank transfer,78.79,4491.03,No
